ws_id,ws_name,next_ws_id,is_available_flag,ws_bay_id
WS-150723,MFS Municipal Income Trust,WS-150726,Y,D166
WS-153173,Ever-Glory International Group,WS-153181,N,D215
WS-153465,SAP SE,WS-153473,Y,B185
WS-152089,Principal Shareholder Yield Index ETF,WS-152090,Y,B254
WS-150589,Banner Corporation,WS-150591,N,B407
WS-151700,Eaton Vance Municipal Income 2028 Term Trust,WS-151701,N,B86
WS-154856,Premier,WS-154865,N,B316
WS-152323,Lakeland Financial Corporation,WS-152328,N,B18
WS-153137,Tekla World Healthcare Fund,WS-153139,Y,D311
WS-155562,Ever-Glory International Group,WS-155565,Y,B339
WS-152687,Daseke,WS-152691,N,B203
WS-151448,PC-Tel,WS-151451,Y,B231
WS-150706,Nebula Acquisition Corporation,WS-150712,Y,D447
WS-152876,First Trust Dorsey Wright International Focus 5 ETF,WS-152879,Y,B172
WS-151291,Turning Point Brands,WS-151301,Y,B14
WS-151947,Cognizant Technology Solutions Corporation,WS-151956,N,D267
WS-153563,Digital Realty Trust,WS-153568,Y,D373
WS-154616,Liberty Broadband Corporation,WS-154618,Y,D227
WS-151254,NRG Energy,WS-151255,Y,B6
WS-155501,Kinder Morgan,WS-155502,Y,D290
WS-151778,Nuveen Pennsylvania Quality Municipal Income Fund,WS-151786,Y,D282
WS-155668,Principal Shareholder Yield Index ETF,WS-155676,Y,D42
WS-150040,Eaton Vance Tax-Managed Diversified Equity Income Fund,WS-150050,Y,D155
WS-152121,The Gabelli Go Anywhere Trust,WS-152125,N,D255
WS-152697,Atlantic Power Corporation,WS-152699,N,D353
WS-151830,First Trust Small Cap Growth AlphaDEX Fund,WS-151839,N,D328
WS-151201,Chewy,WS-151204,Y,B276
WS-153729,First Trust Indxx Innovative Transaction & Process ETF,WS-153735,N,B246
WS-150040,Barrett Business Services,WS-150049,N,B424
WS-155070,Tri Continental Corporation,WS-155072,Y,D171
WS-153344,Hemispherx BioPharma,WS-153354,N,D165
WS-154351,Resolute Forest Products Inc.,WS-154361,Y,D92
WS-153150,Mid-America Apartment Communities,WS-153160,Y,B324
WS-154977,Southern Copper Corporation,WS-154978,N,D394
WS-153576,TC Energy Corporation,WS-153577,Y,B71
WS-151082,Trinity Biotech plc,WS-151090,N,D402
WS-154627,DAQO New Energy Corp.,WS-154635,Y,B411
WS-153791,People&#39;s United Financial,WS-153797,N,D222
WS-151771,Extraction Oil & Gas,WS-151778,N,B412
WS-153352,Adaptive Biotechnologies Corporation,WS-153357,Y,B281
WS-151133,Entree Resources Ltd.,WS-151137,Y,B472
WS-150738,Houghton Mifflin Harcourt Company,WS-150746,N,D62
WS-152926,Blackrock Global,WS-152931,N,D218
WS-153961,Teladoc Health,WS-153966,Y,B19
WS-154092,Netflix,WS-154093,Y,B443
WS-155518,Fortune Brands Home & Security,WS-155526,Y,B227
WS-155609,Lennox International,WS-155611,N,D410
WS-150831,First Financial Bancorp.,WS-150834,Y,B361
WS-155686,OHA Investment Corporation,WS-155688,N,D274
WS-150130,Radware Ltd.,WS-150132,Y,B178
WS-150689,Meredith Corporation,WS-150695,Y,D438
WS-150577,Sabre Corporation,WS-150584,N,B90
WS-150028,ProShares UltraShort Nasdaq Biotechnology,WS-150035,N,D51
WS-152222,First Trust TCW Opportunistic Fixed Income ETF,WS-152230,Y,B320
WS-152670,Arcimoto,WS-152671,N,D128
WS-150382,Resideo Technologies,WS-150388,Y,B385
WS-151563,New Fortress Energy LLC,WS-151565,Y,D204
WS-155172,Jack Henry & Associates,WS-155182,Y,D360
WS-154078,CUI Global,WS-154082,N,D474
WS-152046,Morgan Stanley Emerging Markets Domestic Debt Fund,WS-152054,Y,B146
WS-150112,First Trust Managed Municipal ETF,WS-150118,N,B52
WS-154145,Digital Turbine,WS-154153,N,B178
WS-155467,Portman Ridge Finance Corporation,WS-155477,Y,D355
WS-150433,Darling Ingredients Inc.,WS-150441,Y,D163
WS-154478,Pangaea Logistics Solutions Ltd.,WS-154479,Y,B295
WS-150880,RadNet,WS-150886,Y,D216
WS-155403,LG Display Co.,WS-155413,Y,D249
WS-150158,Finjan Holdings,WS-150163,Y,D68
WS-154819,Invesco S&P SmallCap Energy ETF,WS-154829,N,B18
WS-153903,Hamilton Lane Incorporated,WS-153905,Y,D66
WS-150528,Sequential Brands Group,WS-150535,N,D347
WS-151232,Blackrock Floating Rate Income Strategies Fund Inc,WS-151233,N,B417
WS-150337,Zynex,WS-150342,Y,B290
WS-150970,My Size,WS-150972,N,B128
WS-155590,CRH Medical Corporation,WS-155599,N,D317
WS-152623,Highland/iBoxx Senior Loan ETF,WS-152624,Y,B444
WS-150285,American Renal Associates Holdings,WS-150292,Y,B33
WS-155068,Valhi,WS-155071,Y,B77
WS-155624,Integra LifeSciences Holdings Corporation,WS-155630,Y,B148
WS-151241,Marathon Petroleum Corporation,WS-151244,N,D455
WS-155490,Oil States International,WS-155491,Y,D92
WS-151210,Nexstar Media Group,WS-151213,Y,B252
WS-152519,The Blackstone Group Inc.,WS-152520,N,B310
WS-151964,Progressive Corporation (The),WS-151965,N,B215
WS-154648,Bottomline Technologies,WS-154653,N,D262
WS-154790,First Midwest Bancorp,WS-154792,Y,D140
WS-154285,HNI Corporation,WS-154286,Y,D140
WS-151141,Gaming and Leisure Properties,WS-151142,Y,B402
WS-150663,Tempur Sealy International,WS-150667,N,B107
WS-151907,Oxford Square Capital Corp.,WS-151913,Y,D57
WS-153880,Town Sports International Holdings,WS-153884,Y,D39
WS-152843,Green Plains Partners LP,WS-152852,N,D207
WS-152802,Brookdale Senior Living Inc.,WS-152809,N,D72
WS-155590,Monster Beverage Corporation,WS-155598,Y,D138
WS-152264,Oxford Lane Capital Corp.,WS-152273,N,B94
WS-155597,First Trust Eurozone AlphaDEX ETF,WS-155604,N,D299
WS-153175,DXC Technology Company,WS-153179,N,D217
WS-151569,United-Guardian,WS-151573,Y,B229
WS-152458,Kforce,WS-152465,N,B193
WS-152430,IVERIC bio,WS-152439,N,B485
WS-155895,Mesa Laboratories,WS-155899,N,B288
WS-155537,iShares MSCI ACWI Index Fund,WS-155544,N,D302
WS-152396,Cott Corporation,WS-152400,N,B91
WS-150871,Franklin Electric Co.,WS-150880,N,B420
WS-151511,Gold Fields Limited,WS-151520,N,D76
WS-152181,Pacira BioSciences,WS-152183,Y,D352
WS-155719,Calithera Biosciences,WS-155720,N,D242
WS-152263,Niagara Mohawk Holdings,WS-152273,Y,B369
WS-155218,Goldfield Corporation (The),WS-155221,N,B211
WS-152186,MAM Software Group,WS-152194,N,B352
WS-150169,Garmin Ltd.,WS-150171,Y,B307
WS-152183,Rollins,WS-152193,N,B398
WS-151771,KB Home,WS-151781,N,B39
WS-155077,Allete,WS-155086,N,B328
WS-153577,Northwest Natural Holding Company,WS-153584,N,D9
WS-155037,Bank of Commerce Holdings (CA),WS-155046,Y,B139
WS-153873,Vista Oil & Gas,WS-153881,N,D347
WS-155730,Manitex International,WS-155737,Y,B375
WS-150967,MKS Instruments,WS-150974,Y,D51
WS-155802,TSR,WS-155810,Y,D178
WS-150061,Apogee Enterprises,WS-150064,Y,B141
WS-150387,Profire Energy,WS-150396,Y,D142
WS-152199,China Eastern Airlines Corporation Ltd.,WS-152205,N,D224
WS-154160,Commvault Systems,WS-154166,N,B39
WS-153149,Artisan Partners Asset Management Inc.,WS-153158,N,D244
WS-155785,Daseke,WS-155794,N,D331
WS-150737,Omeros Corporation,WS-150743,Y,B336
WS-154597,Nuveen Emerging Markets Debt 2022 Target Term Fund,WS-154604,Y,D366
WS-153314,AptarGroup,WS-153318,Y,B67
WS-155827,Acceleron Pharma Inc.,WS-155835,Y,D218
WS-155141,Invesco DWA Energy Momentum ETF,WS-155146,N,B56
WS-154486,Urstadt Biddle Properties Inc.,WS-154487,Y,B264
WS-150997,Legg Mason Low Volatility High Dividend ETF,WS-151001,Y,D342
WS-154696,StarTek,WS-154701,Y,D144
WS-151870,Studio City International Holdings Limited,WS-151873,N,D386
WS-150548,Voya Asia Pacific High Dividend Equity Income Fund,WS-150557,N,B89
WS-154257,QuickLogic Corporation,WS-154265,N,D92
WS-151210,T2 Biosystems,WS-151212,Y,D457
WS-151072,Repligen Corporation,WS-151074,N,B163
WS-151861,Kemet Corporation,WS-151864,N,D252
WS-151246,Tremont Mortgage Trust,WS-151255,Y,D213
WS-151899,Dynex Capital,WS-151901,N,D289
WS-150263,ServiceMaster Global Holdings,WS-150272,N,B207
WS-155156,Proficient Alpha Acquisition Corp.,WS-155165,Y,B335
WS-155267,Melco Resorts & Entertainment Limited,WS-155268,N,B350
WS-150608,Anworth Mortgage Asset  Corporation,WS-150618,N,B169
WS-154873,Madrigal Pharmaceuticals,WS-154877,N,D129
WS-153911,CME Group Inc.,WS-153915,N,B293
WS-153455,Tengasco,WS-153456,Y,B411
WS-150758,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,WS-150762,N,B459
WS-150824,First Trust SSI Strategic Convertible Securities ETF,WS-150829,N,B17
WS-150035,Inphi Corporation,WS-150041,N,B311
WS-151641,Littelfuse,WS-151643,Y,B402
WS-152936,eXp World Holdings,WS-152937,N,B99
WS-150965,Alpine Immune Sciences,WS-150969,Y,B174
WS-150084,CONSOL Coal Resources LP,WS-150087,N,B302
WS-151134,NACCO Industries,WS-151136,N,D240
WS-155756,Acushnet Holdings Corp.,WS-155758,Y,D71
WS-152833,The Chefs&#39; Warehouse,WS-152842,N,B169
WS-153092,trivago N.V.,WS-153093,N,D355
WS-150425,BNY Mellon Municipal Income Inc.,WS-150429,Y,B70
WS-155066,New York Community Bancorp,WS-155069,N,D302
WS-151679,Keane Group,WS-151680,N,D377
WS-155442,First American Corporation (The),WS-155445,Y,B227
WS-154135,Insmed,WS-154137,Y,B437
WS-155469,Molson Coors Brewing  Company,WS-155472,N,D118
WS-152451,Alimera Sciences,WS-152458,N,B337
WS-155319,Red Lion Hotels Corporation,WS-155329,N,D51
WS-153988,Cooper Tire & Rubber Company,WS-153996,N,D438
WS-150078,Designer Brands Inc.,WS-150081,Y,B316
WS-154305,Pensare Acquisition Corp.,WS-154306,N,B451
WS-154694,John Hancock Financial Opportunities Fund,WS-154703,Y,D285
WS-150011,Adverum Biotechnologies,WS-150016,N,D489
WS-151743,Pimco Municipal Income Fund II,WS-151744,Y,B287
WS-154255,Teekay Corporation,WS-154265,N,B262
WS-152653,Kadant Inc,WS-152654,Y,D446
WS-154291,Jack In The Box Inc.,WS-154299,N,B398
WS-152604,Fluent,WS-152607,N,D20
WS-153932,Monmouth Real Estate Investment Corporation,WS-153937,Y,B101
WS-152694,VICI Properties Inc.,WS-152703,N,B12
WS-150712,ARYA Sciences Acquisition Corp.,WS-150719,Y,B319
WS-151969,Data I/O Corporation,WS-151970,N,D135
WS-151685,Impinj,WS-151691,Y,B183
WS-153766,Gold Resource Corporation,WS-153768,Y,B179
WS-150459,Sleep Number Corporation,WS-150461,N,D297
WS-152627,Turquoise Hill Resources Ltd.,WS-152632,N,B495
WS-153127,FuelCell Energy,WS-153136,N,B378
WS-155750,Safety Insurance Group,WS-155755,Y,D177
WS-154768,ABIOMED,WS-154772,N,D353
WS-153079,U.S. Gold Corp.,WS-153082,N,B486
WS-154712,CapStar Financial Holdings,WS-154717,N,D328
WS-151293,Matthews International Corporation,WS-151294,Y,B187
WS-155757,Alimera Sciences,WS-155762,N,D491
WS-152532,Tenzing Acquisition Corp.,WS-152534,N,B334
WS-154592,Vanguard Long-Treasury ETF,WS-154598,N,B284
WS-152949,Align Technology,WS-152957,N,B336
WS-154595,iShares Russell 1000 Pure U.S. Revenue ETF,WS-154597,Y,B101
WS-150300,Income Opportunity Realty Investors,WS-150309,Y,D117
WS-151976,America Movil,WS-151984,Y,D46
WS-151593,Virtus Global Multi-Sector Income Fund,WS-151602,N,D311
WS-151442,First Trust SMID Cap Rising Dividend Achievers ETF,WS-151450,Y,B363
WS-152056,Thunder Bridge Acquisition II,WS-152063,N,B149
WS-151118,Park National Corporation,WS-151123,N,D113
WS-150601,Blackrock Global,WS-150608,N,B307
WS-150495,UTStarcom Holdings Corp,WS-150498,N,D412
WS-150078,Bioanalytical Systems,WS-150083,N,B232
WS-155133,Cigna Corporation,WS-155134,N,D185
WS-154712,First Trust India Nifty 50 Equal Weight ETF,WS-154713,Y,D138
WS-154210,UMH Properties,WS-154220,N,B140
WS-155071,Nuveen Global High Income Fund,WS-155076,N,B259
WS-155971,Conifer Holdings,WS-155973,Y,B188
WS-152053,Western Asset High Income Opportunity Fund,WS-152059,N,B209
WS-156000,Kingstone Companies,WS-156002,Y,D3
WS-151099,First Trust Indxx Innovative Transaction & Process ETF,WS-151104,N,D375
WS-152287,Bank Of Montreal,WS-152290,Y,B366
WS-153872,Aduro Biotech,WS-153879,Y,D329
WS-151673,Seabridge Gold,WS-151683,N,D297
WS-155327,Enochian Biosciences,WS-155337,Y,B255
WS-150303,Editas Medicine,WS-150305,Y,D472
WS-154355,ITT Inc.,WS-154361,Y,D220
WS-153750,Eltek Ltd.,WS-153752,N,D427
WS-153360,National HealthCare Corporation,WS-153368,N,B56
WS-155482,Eaton Vance NextShares Trust,WS-155488,Y,B125
WS-153390,TransMedics Group,WS-153396,Y,D296
WS-151548,New Concept Energy,WS-151552,N,B32
WS-151220,Shutterfly,WS-151223,Y,B334
WS-155056,Blackrock MuniYield Quality Fund III,WS-155059,Y,D362
WS-152264,DGSE Companies,WS-152269,N,D88
WS-150150,Primoris Services Corporation,WS-150156,N,D159
WS-152565,Epizyme,WS-152571,Y,B160
WS-150086,Mesa Royalty Trust,WS-150088,Y,B435
WS-155947,Seadrill Limited,WS-155956,N,D87
WS-151310,Global Blood Therapeutics,WS-151311,N,B447
WS-152096,Synthorx,WS-152104,N,B90
WS-154078,FactSet Research Systems Inc.,WS-154085,N,D134
WS-153239,Atlantic Power Corporation,WS-153246,Y,D463
WS-153925,Blonder Tongue Laboratories,WS-153933,N,D306
WS-154651,FlexShares STOXX Global ESG Impact Index Fund,WS-154658,N,D406
WS-151970,Astronics Corporation,WS-151978,Y,D149
WS-155257,Medallia,WS-155263,Y,B299
WS-155868,LendingClub Corporation,WS-155873,N,D189
WS-152784,Matthews International Corporation,WS-152794,Y,D66
WS-155263,Insteel Industries,WS-155267,N,B46
WS-152911,Construction Partners,WS-152921,N,B387
WS-152194,Jabil Inc.,WS-152200,Y,B39
WS-153284,Container Store (The),WS-153287,N,B368
WS-150775,Viamet Pharmaceuticals Corp.,WS-150776,Y,B113
WS-154078,NextEra Energy,WS-154087,Y,B176
WS-151665,Bonso Electronics International,WS-151669,Y,D164
WS-151987,Lexington Realty Trust,WS-151993,N,D438
WS-152808,First Trust Low Duration Strategic Focus ETF,WS-152814,Y,D342
WS-154472,Town Sports International Holdings,WS-154481,N,D242
WS-151036,Collier Creek Holdings,WS-151040,Y,D350
WS-154701,Veru Inc.,WS-154703,N,B152
WS-151176,RenaissanceRe Holdings Ltd.,WS-151178,Y,D485
WS-152480,Marinus Pharmaceuticals,WS-152489,N,B3
WS-153604,China Eastern Airlines Corporation Ltd.,WS-153610,Y,D162
WS-155050,Textainer Group Holdings Limited,WS-155053,N,B165
WS-151294,NextCure,WS-151302,N,B169
WS-152110,RCM Technologies,WS-152111,Y,D102
WS-150129,Loral Space and Communications,WS-150136,Y,D150
WS-153611,Otter Tail Corporation,WS-153621,Y,B118
WS-152544,Ross Stores,WS-152548,Y,B186
WS-150808,Apache Corporation,WS-150816,N,B287
WS-150959,Illumina,WS-150963,Y,D272
WS-155661,Costco Wholesale Corporation,WS-155665,N,D114
WS-151870,TuanChe Limited,WS-151875,N,D326
WS-155139,Hecla Mining Company,WS-155144,N,B487
WS-151080,Darden Restaurants,WS-151087,N,B235
WS-155450,MainStay MacKay DefinedTerm Municipal Opportunitie,WS-155460,Y,D65
WS-153266,Honda Motor Company,WS-153270,N,D495
WS-151004,Chuy&#39;s Holdings,WS-151006,N,D55
WS-153997,Ohio Valley Banc Corp.,WS-154005,N,B202
WS-154990,Neuberger Berman California Municipal Fund Inc,WS-154992,N,B165
WS-150749,Seattle Genetics,WS-150754,N,D445
WS-152178,Square,WS-152185,Y,D32
WS-150359,Independent Bank Corporation,WS-150368,N,D212
WS-150956,Oramed Pharmaceuticals Inc.,WS-150966,N,B199
WS-152476,Veru Inc.,WS-152484,N,D256
WS-155039,Key Tronic Corporation,WS-155046,Y,B69
WS-152142,Altaba Inc.,WS-152150,N,D194
WS-150546,Chicken Soup for the Soul Entertainment,WS-150550,N,B326
WS-154054,Trimble Inc.,WS-154062,Y,B122
WS-155625,New Relic,WS-155635,Y,B35
WS-153194,Ameren Corporation,WS-153204,N,B363
WS-154934,Advanced Disposal Services,WS-154937,N,D283
WS-151602,First Trust India Nifty 50 Equal Weight ETF,WS-151603,N,B40
WS-152657,Bancorp 34,WS-152662,Y,D355
WS-150735,Global Partners LP,WS-150740,N,B56
WS-151216,Eaton Vance Senior Income Trust,WS-151224,N,D136
WS-153917,Gorman-Rupp Company (The),WS-153925,Y,D348
WS-155796,Life Storage,WS-155800,Y,D90
WS-152304,ESSA Pharma Inc.,WS-152312,Y,D166
WS-153811,HNI Corporation,WS-153818,Y,D480
WS-151560,iShares MSCI Qatar ETF,WS-151562,N,B464
WS-153645,HealthStream,WS-153647,N,B330
WS-155622,Air Products and Chemicals,WS-155626,N,D345
WS-152212,ADMA Biologics Inc,WS-152217,N,B418
WS-152033,Green Plains Partners LP,WS-152040,Y,D27
WS-151601,AllianzGI Convertible & Income Fund,WS-151606,Y,B161
WS-154529,Computer Task Group,WS-154536,N,B70
WS-153084,Exponent,WS-153089,Y,B39
WS-150269,Medical Properties Trust,WS-150276,Y,D169
WS-154710,Coca-Cola Consolidated,WS-154716,Y,B52
WS-154640,Canada Goose Holdings Inc.,WS-154646,N,D65
WS-154677,TSR,WS-154681,N,B144
WS-153473,Invesco High Income 2023 Target Term Fund,WS-153479,N,D77
WS-155456,Owl Rock Capital Corporation,WS-155457,Y,D500
WS-151853,PB Bancorp,WS-151858,N,B123
WS-153772,CLPS Incorporation,WS-153775,Y,D273
WS-153630,Shoe Carnival,WS-153634,N,B491
WS-150059,Danaos Corporation,WS-150064,N,B118
WS-150810,Pinnacle West Capital Corporation,WS-150820,N,B93
WS-150053,Celanese Corporation,WS-150055,N,D438
WS-152413,Xenon Pharmaceuticals Inc.,WS-152416,Y,B23
WS-150637,Key Energy Services,WS-150639,Y,B289
WS-153026,Nuveen Municipal Credit Income Fund,WS-153034,N,B293
WS-152089,Astronics Corporation,WS-152099,Y,B166
WS-151359,AllianzGI Equity & Convertible Income Fund,WS-151366,Y,B45
WS-151855,Vanguard International High Dividend Yield ETF,WS-151859,N,B457
WS-154564,Phunware,WS-154566,N,B215
WS-152386,American Electric Power Company,WS-152395,N,B457
WS-152598,Total System Services,WS-152604,N,D94
WS-155656,Oxford Industries,WS-155660,N,D358
WS-154602,Bowl America,WS-154612,N,B232
WS-154688,Sunlands Technology Group,WS-154698,Y,D316
WS-151473,ProShares UltraPro QQQ,WS-151475,Y,B434
WS-155297,Cytosorbents Corporation,WS-155303,Y,D362
WS-150475,Curtiss-Wright Corporation,WS-150479,Y,D201
WS-153834,CBRE Group,WS-153837,N,B66
WS-153945,Maximus,WS-153949,N,D461
WS-155722,Magic Software Enterprises Ltd.,WS-155724,Y,D22
WS-154132,China Internet Nationwide Financial Services Inc.,WS-154133,Y,D488
WS-151562,China Southern Airlines Company Limited,WS-151565,Y,D412
WS-150437,Delta Air Lines,WS-150444,Y,B110
WS-155163,Ligand Pharmaceuticals Incorporated,WS-155173,N,D218
WS-152766,Blackrock MuniYield Quality Fund II,WS-152770,N,B91
WS-155324,Regalwood Global Energy Ltd.,WS-155332,N,D348
WS-150970,Brasilagro Cia Brasileira De Propriedades Agricolas,WS-150975,Y,D319
WS-150908,Anixter International Inc.,WS-150914,Y,D494
WS-153260,First Trust Nasdaq Oil & Gas ETF,WS-153264,Y,D156
WS-151467,3M Company,WS-151473,N,B271
WS-152927,KalVista Pharmaceuticals,WS-152932,Y,D473
WS-155706,NASDAQ TEST STOCK,WS-155711,N,D346
WS-154625,PTC Therapeutics,WS-154631,N,D24
WS-151975,Invesco S&P SmallCap Health Care ETF,WS-151979,Y,B256
WS-155037,Unifi,WS-155040,N,D110
WS-152030,VictoryShares Dividend Accelerator ETF,WS-152035,N,B265
WS-152314,ASA Gold and Precious Metals Limited,WS-152316,Y,B488
WS-154116,Ares Commercial Real Estate Corporation,WS-154119,N,D370
WS-151789,PUHUI WEALTH INVESTMENT MANAGEMENT CO.,WS-151798,Y,D145
WS-151762,Hudson Technologies,WS-151765,N,D133
WS-153009,China Natural Resources,WS-153014,N,D341
WS-155498,Alphatec Holdings,WS-155508,N,B164
WS-150548,iShares ESG MSCI EM ETF,WS-150555,N,B60
WS-154608,Pro-Dex,WS-154611,N,B56
WS-153532,Invesco DWA SmallCap Momentum ETF,WS-153538,Y,B223
WS-155179,National Health Investors,WS-155189,Y,B340
WS-151864,Total S.A.,WS-151865,Y,B43
WS-153989,Dine Brands Global,WS-153997,Y,B190
WS-155583,Dicerna Pharmaceuticals,WS-155593,Y,D23
WS-155752,China Internet Nationwide Financial Services Inc.,WS-155761,N,B487
WS-155732,United Technologies Corporation,WS-155734,Y,B223
WS-154331,Radiant Logistics,WS-154341,N,B463
WS-154898,Bank of South Carolina Corp.,WS-154905,Y,D129
WS-151462,Twitter,WS-151463,Y,D390
WS-154562,Huttig Building Products,WS-154572,Y,D167
WS-153063,New Oriental Education & Technology Group,WS-153071,N,D236
WS-155955,Exact Sciences Corporation,WS-155958,N,D249
WS-155148,Northfield Bancorp,WS-155156,Y,B493
WS-151250,Verra Mobility Corporation,WS-151256,Y,B279
WS-155807,KNOT Offshore Partners LP,WS-155813,Y,B49
WS-150199,Monster Beverage Corporation,WS-150206,Y,B301
WS-150383,Baxter International Inc.,WS-150387,Y,B218
WS-153266,BGC Partners,WS-153273,N,D408
WS-153621,Zoom Video Communications,WS-153627,N,D39
WS-150341,Biogen Inc.,WS-150345,Y,D264
WS-152656,NovaBay Pharmaceuticals,WS-152660,Y,D49
WS-152746,BeyondSpring,WS-152755,N,B193
WS-151744,Lianluo Smart Limited,WS-151749,Y,D300
WS-152937,Cal-Maine Foods,WS-152945,N,B307
WS-151981,Willdan Group,WS-151983,Y,D34
WS-151717,GATX Corporation,WS-151725,N,D78
WS-154233,Carlisle Companies Incorporated,WS-154235,N,B85
WS-151465,Gores Holdings III,WS-151473,Y,D335
WS-154978,DiaMedica Therapeutics Inc.,WS-154982,N,B42
WS-151563,BGC Partners,WS-151566,Y,B21
WS-152357,TriState Capital Holdings,WS-152360,Y,D179
WS-151404,Allakos Inc.,WS-151410,N,B105
WS-155675,Element Solutions Inc.,WS-155677,N,D387
WS-151822,DLH Holdings Corp.,WS-151827,N,B37
WS-152817,Constellium SE,WS-152827,N,B222
WS-151796,Imax Corporation,WS-151801,Y,D340
WS-153776,NewLink Genetics Corporation,WS-153783,Y,B95
WS-150707,Benitec Biopharma Limited,WS-150715,N,B321
WS-152167,Osisko Gold Royalties Ltd,WS-152175,Y,D73
WS-150240,Contura Energy,WS-150241,Y,D272
WS-150398,Fabrinet,WS-150401,N,D37
WS-153683,Landec Corporation,WS-153689,Y,B90
WS-151849,ServisFirst Bancshares,WS-151856,Y,D191
WS-155459,Fiverr International Ltd.,WS-155468,Y,B65
WS-154490,Auburn National Bancorporation,WS-154496,N,D359
WS-150090,Invesco DWA Tactical Multi-Asset Income ETF,WS-150094,Y,D285
WS-154088,Raven Industries,WS-154089,N,B95
WS-153898,Encompass Health Corporation,WS-153903,N,B38
WS-151139,The Herzfeld Caribbean Basin Fund,WS-151149,N,B428
WS-155120,Antero Midstream Corporation,WS-155124,N,D145
WS-153772,SenesTech,WS-153779,Y,D30
WS-154191,Herc Holdings Inc.,WS-154197,Y,B125
WS-151243,TrovaGene,WS-151245,N,B142
WS-155169,Agilent Technologies,WS-155178,Y,D265
WS-154051,Akamai Technologies,WS-154055,N,B429
WS-150960,iStar Inc.,WS-150961,N,D454
WS-151622,Clean Harbors,WS-151626,Y,B75
